0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,class
-0.61729,-0.866295,-1.06577,-2.58301,2.33384,-1.77261,-0.717163,-0.182043,1.42374,-0.501276,1.0377,-0.734279,2.30098,-0.571017,-1.45332,-1.09572,2.06089,-1.7473,-1.10039,-0.965459,21.91,0.06747,30.84,76.94,325.4,279,381.4,0.05146,0.2574,0.2644,0.1519,0.1666,0.1174,0.109,0.1044,0.1032,0.2021,10.66,1004,84950,17090000,1.313,-0.07604,0.1419,138.7,541,0.009459,864,617.4,394.8,-0.9302,0.4487,-0.1535,-0.02033,0.03448,0.05078,-0.01623,0.0476,0.001417,0.4021,50.5,3283,292700,53410000,-4.558,0.0431359649122807,0.025096434078542635,3.135360213021272,0.10039198842854744,0.1403569017319771,0.30592321066030886,0.007203255915619327,0.06152147610405324,-23.72113014793869,1.9590927903728634,0.10886701425261922,0.14696773738848493,-0.054657969842340406,0.18936638737006872,0.06469316377200654,0.12055557827058619,-0.03898230079925636,0.018331910060938005,-0.016431800097853593,-0.1447603057856623,-0.11553057028039031,0.022220655051914714,0.006122430181934567,0.04070701069931452,0.010633077606650946,0.022474632373056625,0.014711309392813943,0.047136693131456076,0.00353973931136618,0.007336958750916365,0.012201621229456623,0.029956833264551133,0.005721773087512123,0.025194385899180605,0.014855264329916481,0.021555079872770482,0.18103365675219601,0.020251024769598638,0.028678228318757146,0.17721355730826346,0.004007127266541167,0.03248232612345874,1.3997456699748045,0.425812735252216,0.5326181142733877,0.31429552522658416,0.38883038453301694,0.26749430106445327,0.2896069704667152,0.24667634632908944,0.2946468410893645,0.2998101584464638,0.26363947742814997,0.27347677783123364,0.2629674639394994,0.025507491102873828,0.010961707469360775,0.033649750586815706,0.014379724368421082,0.021413445918685183,0.02062391622278932,0.04065419174664679,0.009914429494959326,0.01306050641914674,0.015111479926380508,0.025906012669628206,0.008526292617224708,0.01073601979570367,blues
-0.758163,-1.05512,-1.27668,-2.81718,2.92572,-2.15213,-0.365946,-0.0262486,0.580539,-0.280382,0.669253,-1.28862,1.83274,-1.18453,-1.94128,-0.803624,2.61618,-1.81671,-1.1209,-1.42843,26.13,0.07756,65.62,100.3,423.6,386.1,336.7,0.08523,0.3383,0.3312,0.1911,0.1468,0.1453,0.1335,0.1247,0.1136,0.2096,17,1568,156000,30020000,1.426,0.4426,0.1351,141.5,486.8,0.009513,568.1,411.4,265.1,-0.9553,0.3088,0.126,0.0556,-0.005011,0.1025,0.01853,-0.002265,0.005222,0.3094,41.07,3324,362400,68040000,-4.665,0.029527374470659406,0.0246662313642267,3.0754308403203234,0.09549500548504009,0.15285684529294424,0.17624199199756788,0.010248186224568778,0.03608741681790684,-25.414857346513234,2.6071705767242666,0.19101574107022481,0.36489754414666736,0.14705682089297503,0.12372795342821798,0.004470458038855804,0.07662974858038464,-0.03509277690396682,-0.010998642796951792,-0.04624491934914352,-0.08754115474672004,-0.008907530938094961,0.029699857536362066,0.0017603272005055478,0.0725271495327073,0.010919474591816062,0.03363751549990702,0.009265691479501804,0.071970383158608,0.0008262760392139083,0.00419079174362551,0.011951119080835274,0.03295457882138304,0.005486872815560154,0.03938514569753785,0.017568293587914025,0.023209223199989172,0.24068070734255226,0.025993830506889727,0.03159771175858639,0.17254324797533782,0.006392765485297743,0.03166901828844769,2.144834113442829,0.5809231635606641,0.5550237326635122,0.37138112722436734,0.3463744780818167,0.304613493891805,0.2833405524289662,0.28240643108208113,0.2515305609950917,0.2531365262248118,0.2644570650826295,0.27457523875668205,0.25920493417832413,0.034459157057126134,0.00326268822582636,0.05922851978211645,0.01676637161266274,0.030574251585445546,0.013288468455395505,0.06343942555452636,0.0021419676213554994,0.009373973777642163,0.014647826129118663,0.030492376710769115,0.008916458488716689,0.016251838403994315,blues
-0.550128,-0.980333,-1.34751,-2.64123,2.33097,-1.66747,-0.873724,-0.178039,1.57982,-0.575764,1.09424,-1.07913,2.3555,-0.618999,-0.922434,-1.03913,2.11618,-1.48246,-1.03155,-0.97543,28.81,0.07019,9.314,140.3,384.1,382.7,473.7,0.08227,0.1989,0.2229,0.1713,0.1205,0.1197,0.1308,0.1081,0.1236,0.2564,12.78,895,89330,16510000,1.184,0.1091,0.196,163.2,1018,0.009402,812.8,651.9,441.6,-0.9308,0.6111,-0.1697,0.03609,-0.03932,-0.01605,-0.02666,0.004273,0.02427,0.5591,44.46,2489,233300,41320000,-4.271,0.039041893526920744,0.044280923824253374,3.1607470034844245,0.09297300391881057,0.1367741161319137,0.22620681853845462,0.007399408301863642,0.06258771929824562,-22.607110382456202,2.055122066109799,-0.23665703251976444,0.600755782730289,-0.08903811602293019,0.14809668971923662,-0.05775640389470419,0.03434160685645922,-0.01772032223911473,0.05342510583554853,-0.04579570003647704,-0.05446465147153526,-0.023152722295204656,0.015740736962219743,0.00455347586128097,0.03951908458173499,0.023215288290756027,0.02021242131748662,0.007755467029668396,0.026112794024837897,0.00588003741936565,0.01098676532861472,0.018410874492597755,0.031149658398257965,0.005939566545916137,0.021953088749456885,0.014588067547084525,0.025929757567453717,0.15702447178824766,0.02055403543788483,0.030960367932928515,0.15603577343674727,0.005046994501971652,0.02666870493839128,1.3786940913307666,0.6170183322065927,0.39223940142687136,0.315254681246866,0.3898118992743864,0.278373662285092,0.2557635209263961,0.24432217008535936,0.23241848233413337,0.24118655449303805,0.25470379331112125,0.26030797490321883,0.24109845601717467,0.017125738245755803,0.006805704148564901,0.02839749807975006,0.0231461406939232,0.019810221405267548,0.011281226015334071,0.026352214528332103,0.008619762999759676,0.014753028631062707,0.015972002954515545,0.03198060392377643,0.00854494327972829,0.009504278273870088,blues
-0.927213,-1.2457,-1.10753,-2.95237,3.7295,-1.96274,-0.406787,-0.517962,0.728953,-0.342483,1.49608,-1.43048,2.04527,-1.2201,-0.877596,-0.632579,3.06751,-0.187324,-0.959412,-1.88127,23.94,0.09966,77.07,60.95,238.8,166.6,151.4,0.01902,0.2316,0.2146,0.1491,0.1061,0.09536,0.116,0.09232,0.09963,0.1799,12.1,1116,118300,22470000,1.402,0.3136,0.1631,146.9,685.8,0.009293,351,251.4,166.5,-0.9828,0.4895,0.06304,0.04877,0.03013,0.01043,-0.003317,0.02331,0.03423,0.2976,28.5,1984,231200,41320000,-4.765,0.017105263157894738,0.036700755281195076,3.1124218656740092,0.08056416813772885,0.14991974218310103,0.0642471582133935,0.010957565000187502,0.02133545069570478,-25.37257695695677,2.9408003778128626,-0.08909948222274372,0.45017841336825676,0.16199433020433968,0.32119965557214836,0.0021370133048120485,0.12677580662718746,0.08103195531825072,0.18526734216821622,0.07674880401837804,0.04878246323026768,0.007663572828569198,0.008704927088295218,0.005008461462787594,0.024435682969050975,0.008748392316089796,0.021923926343587388,0.007002110055241729,0.07287590363946542,0.0016287136858221065,0.007197243802768459,0.008722612202321596,0.13174792887634357,0.0024611655371110843,0.05161336944600704,0.010500336918854618,0.03895261609865089,0.2066513662661947,0.02426429932186364,0.03715713648565311,0.07186850948024759,0.009944451887172018,0.014945566250611367,1.9191169882343466,0.4949694867719765,0.4566623244827127,0.3682554486464778,0.3006499252949651,0.2663214104347957,0.24797610038260742,0.260053554822179,0.23314326468347837,0.2190328612550523,0.22315615685722184,0.19940475857636422,0.18096983069384107,0.010641371743429117,0.01001981603072043,0.02015322975212986,0.013671265772656463,0.027381916237899262,0.012716715276716339,0.07750182974587955,0.003164809747887294,0.00943763412027936,0.008901788410889067,0.10455453128947481,0.0035104306182796906,0.021214572431170215,blues
-0.719371,-0.685907,-0.875869,-2.53149,1.39634,-1.172,-0.680968,0.0208368,1.39239,-0.589693,0.848024,-0.331038,2.65245,-0.200718,-2.35039,-1.50813,1.40391,-2.24536,-1.53492,-0.524553,35.82,0.05867,51,71.12,493.7,488.5,527.6,0.1207,0.2342,0.1938,0.2044,0.1838,0.1748,0.163,0.1454,0.1216,0.1983,18.32,1112,69000,12150000,1.308,0.08726,0.1002,169,273.2,0.009905,1074,950.5,731.5,-0.8768,0.5761,-0.1632,0.2102,-0.06004,0.1175,-0.01486,0.05322,0.01975,0.2994,52.68,2643,202300,36080000,-4.871,0.05209618874773139,0.01372573677528171,3.1431141469700328,0.10374810237537054,0.13454278188336186,0.3928371333679077,0.006933906461366837,0.08514367816091953,-24.768104534933634,1.6865231587367346,-0.8737496690903954,0.024673214780655154,-0.20492732797765192,0.016703112482183424,-0.27327477356729174,-0.20745705565724235,-0.22525053208258544,-0.16244415799353218,-0.13963872755756032,-0.09927251580354085,0.06810369999053272,0.007737693180668693,0.010041727071195333,0.015048354129403328,0.012292371302378273,0.013090977489936683,0.021748112834857305,0.010471839152113091,0.003468260913474604,0.023283620119862073,0.00573343877481316,0.009647012758710102,0.010873409791496163,0.014730456424888246,0.02003419897400993,0.013014653096101276,0.19470478284830028,0.022852105865358643,0.027915893365065128,0.29021099977247056,0.004202036851698643,0.04311937444864352,1.6714945630678022,0.713610574549207,0.48948339239796046,0.3245854411360883,0.3521717177852189,0.31184307418234136,0.2768285735802765,0.2632909368570243,0.3383882969751433,0.2969526387418394,0.2907336077643055,0.2780464315319838,0.28966051853989755,0.008670517368232617,0.01197863263391199,0.013663252498053006,0.01125225883379066,0.01530766668507754,0.02234710152907957,0.010579888753954044,0.005294910494511982,0.024136340674874055,0.005801866661799987,0.009791717349736277,0.017547927887638332,0.0074515281446620235,blues
-0.739689,-0.919328,-1.01429,-2.59308,1.59464,-1.38346,-0.663154,0.0869266,1.07468,-0.453074,0.638101,-0.921912,2.20106,-0.613701,-2.43533,-1.12396,2.06753,-2.43083,-1.43526,-0.618564,34.87,0.06556,43.5,115.8,844.4,846.6,779.8,0.2359,0.3397,0.2229,0.1942,0.154,0.1647,0.1435,0.1343,0.1325,0.2212,30.43,1634,116600,18140000,1.392,0.4096,0.1007,194.2,287.1,0.01015,978.1,857.6,524.1,-0.8661,0.4927,-0.1308,0.1077,-0.03953,0.08648,0.0526,0.06152,-0.04044,0.2866,52.2,2743,181700,38360000,-5.36,0.048778735632183906,0.014653067364379857,3.1730851759266576,0.10757540312038967,0.14276283377734159,0.39851832624425304,0.006209257477256713,0.08246823956442831,-25.388346702552955,2.2237291189845396,-0.37091030505067857,-0.017295261435764587,-0.1629587822118682,-0.023400971521709592,-0.3351222257206064,-0.11606651087065731,-0.205232988624847,-0.1012895173647957,-0.2293516500477577,-0.08053087970421764,0.052025189873140795,0.016528307444132244,0.0047729152051724875,0.026936233189804936,0.014651698152367285,0.016509767668530368,0.05575594462515612,0.020209932363345687,0.0012359202268898948,0.008571068284351661,0.00550370190922385,0.02482546481915874,0.003853844549275748,0.024727857776193865,0.02549498830842504,0.015071870114306433,0.18669353429310187,0.02991973287840469,0.03314266373978806,0.2972900859657035,0.0052584833473445615,0.048850024180737334,1.9082600620053045,0.7383579840468788,0.5462167820030952,0.32038072298341536,0.3436982999035544,0.2641197090963518,0.28579868880218856,0.26698292725949685,0.2762342091836762,0.2646829263065015,0.24812782463313307,0.2855145266436257,0.28889920229301874,0.019570632982544172,0.005322871446970015,0.027488876342508843,0.018445873588481234,0.020264149803431077,0.04144452259607556,0.016009347075761866,0.001735538210906776,0.010467478801192849,0.007480581443082394,0.02306739202477723,0.004696819758794779,0.011023349962915216,blues
-0.318077,-1.17443,-1.96954,-2.69473,2.22683,-2.12767,-0.0890189,0.477935,0.509244,-0.470296,0.409338,-1.71373,2.44544,-0.82182,-1.32273,-0.705261,1.50297,-2.00566,-1.29597,-1.02038,39.46,0.09911,38.33,229.2,510.2,467.4,494.5,0.09586,0.2242,0.3455,0.2202,0.1906,0.1532,0.1661,0.1328,0.1144,0.2894,19.83,1282,93410,17810000,1.489,0.2193,0.1374,196.6,484.5,0.01064,780.4,668.3,446,-0.9199,0.6343,-0.3449,0.06953,0.04217,0.124,0.01805,0.0957,0.06711,0.3402,41.45,1823,123100,22250000,-4.889,0.03716575922565033,0.031109663144079376,3.1274368320754586,0.09589462549348411,0.14191779970982082,0.30786027843125324,0.00886809123328652,0.06485632183908047,-24.92837772674624,1.9814238298445865,0.2405361004936731,0.13143360156546638,-0.3366105379384334,0.3294896329429289,-0.33849797859009023,-0.08878213433452528,-0.35154581248674893,-0.11967863005463646,-0.2571762453132493,-0.12318181592058187,-0.19015848763429014,0.02221668808860792,0.006537398074382405,0.044201901644439254,0.023850879965237905,0.03674556444022445,0.0062855432624582324,0.009762433604714463,0.0019074251788062763,0.008986635319393864,0.01238087965495559,0.027215075277228898,0.002330506971013606,0.02740774759600785,0.018377163996269295,0.0329899565974789,0.2563337094743375,0.025144051442862744,0.03695345385542865,0.23789477633095155,0.006850021008747248,0.03910390445438702,2.3730370225911344,0.8657479323653876,0.5728989280059934,0.35781313199422693,0.4052674975712005,0.34970985789462034,0.3106973826505565,0.30233452995218346,0.2781409114202009,0.29601503967403636,0.34099200272211766,0.3225157363781932,0.27842320133927534,0.03001554741629548,0.011905727429682739,0.044073565349159176,0.029032927071888603,0.04132348432345083,0.00989216661934358,0.012698121276445633,0.0041406485257298635,0.011772541758961667,0.013379751381525438,0.030574503414910734,0.004208649160625102,0.012928116786238996,blues
-0.430276,-1.1345,-1.7105,-2.80756,2.23856,-1.77049,-0.251243,0.474468,0.662793,-0.340206,0.42463,-1.60706,2.34802,-0.959233,-1.52494,-0.616319,2.02448,-2.13077,-1.32982,-0.952887,36.96,0.07948,54.33,161.1,478.3,485,422.3,0.1097,0.2231,0.2901,0.1904,0.1972,0.1545,0.1962,0.1307,0.1232,0.2444,19.82,1254,110100,20180000,1.41,-0.2106,0.1282,186.1,479.6,0.009997,651.3,566.7,369.6,-0.9327,0.546,-0.1908,0.04221,0.006689,0.1866,0.0383,0.05017,0.07125,0.3104,41.52,2272,190500,34060000,-4.832,0.0315040834845735,0.023109487560395322,3.108491534904473,0.09430844965418103,0.14449289022845585,0.2606362888767119,0.00969291597286902,0.05028886872353298,-24.941060777636345,2.342924291322384,0.4328061793685279,0.24374336162874238,-0.19413293856739125,0.23878767048168575,-0.20381305010394518,-0.03569153803548679,-0.32885312635082353,-0.20737717117043372,-0.20695399093455047,-0.15892323165841335,-0.10263302073801613,0.021537795978529208,0.003366116352738567,0.06293377806711906,0.037252416989796665,0.025732002633586225,0.022233531649847236,0.018861742077335576,0.0021547766715657697,0.008187986317374635,0.011503480792860019,0.0176289535681898,0.004088869640405538,0.02973925822982011,0.015988735851184953,0.02207991239392138,0.19601081198564282,0.02725663174812015,0.03607870077252783,0.20083796168645726,0.007392810257777309,0.03414875904485769,1.9105559659077807,0.7173613052289805,0.5814887697141129,0.36117816100325084,0.4203479181313368,0.3167819084220181,0.26898030998680084,0.3028350319579512,0.2765322253804179,0.2681703610821715,0.23699243454196134,0.2910259941389361,0.2383423590607248,0.02822020392040079,0.004838360773350894,0.05343282391842619,0.03607327482663038,0.02382985128709068,0.0324517014289746,0.020491050530648147,0.005800549379659749,0.011835920040860466,0.013289252956608837,0.018222579884388364,0.008133231461208375,0.01309755313439634,blues
-0.643978,-0.919513,-1.16819,-2.51408,3.04723,-2.0393,-0.742829,-0.333832,1.45376,-0.321356,0.896936,-1.47403,1.86046,-1.08438,-1.18259,-0.76081,2.71845,-1.48888,-1.12254,-1.437,24.27,0.05626,3.815,74.23,326,273.7,287.7,0.04594,0.3233,0.2448,0.1861,0.1439,0.136,0.1261,0.09804,0.1147,0.1905,11.82,1194,113400,21940000,1.284,-0.02337,0.1706,172.1,762.2,0.00943,657.2,453.7,237.2,-0.949,0.3302,-0.1708,-0.06306,0.04824,0.07864,0.01381,0.003769,0.03491,0.4332,47.82,3481,330100,61580000,-4.461,0.0334119782214156,0.0326554894591626,3.1628719085928023,0.09954394938252169,0.14542049968934917,0.25546119960246644,0.00803909416274483,0.04553085299455536,-23.709291512949367,2.0948905352682967,0.24684481858988355,0.23132343931814983,0.22019709224693645,0.35421903653099285,-0.1283466284930185,-0.07542387736037218,0.12081691013711038,0.030044602792692967,-0.2018438733466654,-0.09216602173953325,-0.19791891845512163,0.017706821215659717,0.0025371844221779905,0.03169469177101639,0.016546823493830434,0.013786023477373295,0.0033536233924730294,0.08360841381110799,0.001502575681789863,0.006030200427873746,0.015318431529589945,0.08556999425389557,0.003112432956844012,0.04151564964675261,0.014826270347934914,0.019650421515522282,0.12830271647367067,0.021205440124335548,0.02996945898091511,0.1629687167827717,0.0047262081419329775,0.032560321662632445,1.3212761076529163,0.4498907229991333,0.4849882526418083,0.29227907393359565,0.2884356329026467,0.2571804743039553,0.2867606163705814,0.24283103982508647,0.2403470661956733,0.22818355683574454,0.2395370975142865,0.25082512712341903,0.21653022159364968,0.023945887089301718,0.005192585570699542,0.02587115220347495,0.017978146955366054,0.012146467602797242,0.0050782093931816775,0.08935841823489418,0.0024668443115518123,0.00937195993938626,0.015471179237669231,0.07326838221612346,0.005579520227710718,0.02067754685788477,blues
-0.838222,-0.764432,-0.78806,-2.65382,1.93045,-1.74534,-0.505313,-0.235941,0.965998,-0.426845,1.00366,-0.760302,2.45751,-0.312582,-2.59305,-1.12221,2.22215,-2.45672,-1.46083,-0.756714,24.93,0.08894,22.73,183.8,443,428.4,389.7,0.1038,0.3,0.3194,0.2107,0.1649,0.1746,0.147,0.1194,0.1153,0.2217,16.67,1249,122100,21690000,1.464,-0.6603,0.105,216,296.7,0.01236,817.8,641.2,444.4,-0.9237,0.4032,-0.1062,0.1912,0.1102,0.1184,-0.03915,0.02609,-0.01858,0.2653,51.04,3336,285500,52850000,-5.287,0.04106548699334543,0.019210294530384642,3.1579481962822324,0.10352160348928309,0.14423164817790737,0.30542033855421064,0.007944432203350728,0.059264972776769516,-25.956504272063718,2.214745135366647,-0.36346072745728886,-0.16751681764896464,-0.03340490545369469,-0.10371642286795843,-0.0472311249425503,-0.08126411335178393,-0.22168429966995978,0.038000121334056766,-0.0041594173634653345,0.07341991139986677,0.06572161475424682,0.022530678281943103,0.0038480707875147807,0.027236544829189954,0.013561297910090288,0.020057143733440887,0.027314451311949223,0.040364417471325666,0.0020533649110036126,0.007745457822460816,0.010093722135408186,0.03540100337589011,0.011235899828190671,0.028338835421336767,0.017798399395021956,0.022009899295175755,0.16186108024947582,0.023935728038325457,0.03134145490174321,0.2360599416938563,0.00574042147101565,0.043965166168628486,1.9597245252435758,0.5725299536901804,0.5848475447472619,0.389112009123333,0.32758162644181177,0.3633422874609169,0.3116500448997816,0.3092306288410672,0.35010724890281486,0.31922785424830363,0.3102765972911258,0.2641384334721252,0.27839064162396454,0.027986298649451822,0.007199946408192591,0.027762476041265603,0.020821143526717108,0.02647413326685937,0.03015372292530105,0.03821109168295368,0.0036180698750573432,0.010873096111551772,0.014605714720947443,0.03852492999176071,0.015904988470767406,0.012019262608636129,blues
